chr	pos	strand	Zm_shoot_1	Zm_shoot_2	Zm_root_1	Zm_root_2
8	25482125	-	1	0	0	0
8	26076592	-	2	0	0	0
8	26078985	+	1	6	0	0
8	26106812	-	0	2	0	0
8	26106854	+	1	0	0	0
8	26355407	-	0	1	0	0
8	26356547	+	64	1	0	0
8	26398734	+	0	2	0	0
8	26458228	+	0	1	0	0
8	26484351	+	0	1	0	0
8	26589529	+	1	0	0	0
8	26631407	+	0	1	0	0
8	26686762	-	0	2	0	0
8	26816647	-	1	0	0	0
8	26817214	-	0	1	0	0
8	26817216	-	0	3	0	0
8	26866271	-	0	1	0	0
8	26874047	-	0	1	0	0
8	26876135	-	0	8	0	0
8	26877652	+	0	1	0	0
8	26970706	-	3	19	0	0
8	27224302	+	0	6	0	0
8	27318280	+	0	1	0	0
8	27344718	-	0	1	0	0
8	27638469	+	2	26	0	0
8	27638567	+	1	0	0	0
8	27642127	-	1	0	0	0
8	27654645	+	0	4	0	0
8	27654649	+	0	5	0	0
8	27670844	-	1	0	0	0
8	27671345	-	0	1	0	0
8	27876139	+	1	0	0	0
8	27877606	+	0	1	0	0
8	28124170	-	1	0	0	0
8	28130682	+	1	0	0	0
8	28165982	+	0	6	0	0
8	28167041	+	6	9	0	0
8	28171983	+	0	1	0	0
8	28295168	-	1	0	0	0
8	28296002	+	0	1	0	0
8	28296127	+	6	13	0	0
8	28302395	+	5	0	0	0
8	28302717	+	0	2	0	0
8	28304343	+	0	1	0	0
8	28304527	+	0	1	0	0
8	28383024	-	1	0	0	0
8	28485165	+	1	0	0	0
8	28531023	-	2	18	0	0
8	28851976	+	1	2	0	0
8	29021917	+	0	1	0	0
8	29023972	-	0	1	0	0
8	29111394	+	1	0	0	0
8	29151183	-	2	2	0	0
8	29151772	+	13	52	0	0
8	29209877	+	0	2	0	0
8	29240489	-	0	1	0	0
8	29241468	+	1	0	0	0
8	29374771	+	1	0	0	0
8	29390182	-	1	0	0	0
8	29552306	-	0	1	0	0
8	29722401	+	2	7	0	0
8	29722963	+	2	4	0	0
8	29723588	+	0	1	0	0
8	29723763	+	0	7	0	0
8	29724235	+	0	1	0	0
8	29724513	-	1	7	0	0
8	29724515	-	1	2	0	0
8	29724516	-	0	1	0	0
8	29724517	-	0	4	0	0
8	29724518	-	0	2	0	0
8	29724519	-	0	4	0	0
8	29724921	-	2	0	0	0
8	29724931	-	0	1	0	0
8	29772070	-	0	1	0	0
8	29803459	-	2	0	0	0
8	29803823	-	0	1	0	0
8	29808924	+	1	0	0	0
8	29899765	-	1	0	0	0
8	29902265	-	1	0	0	0
8	29911821	+	0	4	0	0
8	29913684	-	1	1	0	0
8	30129502	-	0	1	0	0
8	30242829	-	0	5	0	0
8	30251115	-	0	1	0	0
8	30251117	-	0	3	0	0
8	30869410	+	0	9	0	0
8	30997674	+	0	1	0	0
8	31493432	+	0	1	0	0
8	31627660	+	0	1	0	0
8	31992375	-	0	1	0	0
8	32010534	+	1	0	0	0
8	32242798	-	1	0	0	0
8	32577000	-	2	0	0	0
8	32776956	+	0	1	0	0
8	32984613	+	0	1	0	0
8	33293807	-	0	1	0	0
8	33293808	-	0	1	0	0
8	33302892	+	0	2	0	0
8	33309576	+	1	0	0	0
8	33341113	+	2	0	0	0
8	33482092	-	0	1	0	0
8	33608627	-	1	0	0	0
8	33668772	+	22	134	0	0
8	33850956	+	0	1	0	0
8	34040978	+	0	8	0	0
8	34041472	+	0	5	0	0
8	34142456	+	0	1	0	0
8	34392555	-	1	0	0	0
8	34395413	-	0	1	0	0
8	34491293	-	1	0	0	0
8	34520374	-	0	1	0	0
8	34556420	+	1	0	0	0
8	34585315	-	0	3	0	0
8	36002946	+	0	1	0	0
8	36009959	+	0	1	0	0
8	36026384	-	0	1	0	0
8	36074116	+	0	7	0	0
8	36130222	+	1	0	0	0
8	36189073	-	0	1	0	0
8	36211568	+	11	43	0	0
8	36557984	-	1	4	0	0
8	36557985	-	1	2	0	0
8	36691997	-	2	18	0	0
8	36898227	-	1	0	0	0
8	36913695	-	0	1	0	0
8	37077531	-	0	1	0	0
8	37239139	-	8	0	0	0
8	37656995	-	1	0	0	0
8	37660888	+	0	1	0	0
8	37667805	-	0	1	0	0
8	37775360	+	1	1	0	0
8	38418070	+	0	1	0	0
8	38497319	-	4	6	0	0
8	38527619	+	0	1	0	0
8	38743618	-	16	14	0	0
8	38934146	-	2	1	0	0
8	38948225	+	1	6	0	0
8	39023001	-	0	1	0	0
8	39024425	-	0	1	0	0
8	39024427	-	0	1	0	0
8	39092194	-	2	0	0	0
8	39133208	+	1	0	0	0
8	39133310	+	0	2	0	0
8	39217586	+	1	1	0	0
8	39435101	+	0	1	0	0
8	39453263	+	0	12	0	0
8	39862363	+	1	0	0	0
8	39909267	+	0	1	0	0
8	40159249	+	0	1	0	0
8	40163392	+	1	0	0	0
8	40266356	-	0	1	0	0
8	40284105	-	0	1	0	0
8	40391120	+	0	3	0	0
8	40689543	+	0	1	0	0
8	40692153	+	2	20	0	0
8	40692163	+	1	3	0	0
8	40694964	+	0	1	0	0
8	40793787	+	0	2	0	0
8	40841917	-	2	3	0	0
8	40843413	-	0	1	0	0
8	40959943	+	3	5	0	0
8	41075841	+	0	2	0	0
8	41268421	+	0	1	0	0
8	41386672	-	0	1	0	0
8	41387580	-	0	1	0	0
8	41841272	+	1	3	0	0
8	42020879	-	1	0	0	0
8	42021313	-	0	1	0	0
8	42021330	-	1	2	0	0
8	42021360	-	0	1	0	0
8	42021366	-	1	1	0	0
8	42286435	-	1	15	0	0
8	42592109	-	0	1	0	0
8	43028127	+	1	21	0	0
8	43028224	-	1	0	0	0
8	43032801	-	3	0	0	0
8	43060611	+	0	1	0	0
8	43123856	+	0	1	0	0
8	43196007	+	0	14	0	0
8	43196192	+	0	1	0	0
8	43304430	-	1	0	0	0
8	43306154	+	2	0	0	0
8	43581506	-	0	1	0	0
8	44025127	-	9	3	0	0
8	44101669	+	1	0	0	0
8	44120800	+	3	5	0	0
8	44408129	+	0	1	0	0
8	44562610	+	0	2	0	0
8	44571199	+	1	0	0	0
8	45269867	+	0	1	0	0
8	45273903	-	0	1	0	0
8	45278904	-	0	1	0	0
8	45281325	+	0	3	0	0
8	45282463	-	0	2	0	0
8	45282464	-	1	1	0	0
8	45540158	+	0	5	0	0
8	45596747	-	1	0	0	0
8	45819949	-	1	0	0	0
8	45819962	-	2	2	0	0
8	45820017	-	0	1	0	0
8	46794264	-	3	11	0	0
8	46812928	-	2	0	0	0
8	46897953	+	0	3	0	0
8	46971311	-	1	1	0	0
8	47438430	+	0	1	0	0
8	48119052	-	1	4	0	0
8	48124076	-	0	1	0	0
8	48517615	-	2	0	0	0
8	48519677	-	0	1	0	0
8	48527827	-	0	1	0	0
8	48738139	-	0	1	0	0
8	49186337	-	16	109	0	0
8	49186338	-	1	0	0	0
8	49563191	+	0	1	0	0
8	49914694	+	0	1	0	0
8	50452542	-	1	0	0	0
8	50650524	+	0	1	0	0
8	50882853	+	2	0	0	0
8	50936063	+	1	0	0	0
8	50940034	+	0	1	0	0
8	51347314	+	0	2	0	0
8	51413471	+	0	1	0	0
8	51479255	+	4	0	0	0
8	51716646	+	2	1	0	0
8	52051630	-	0	1	0	0
8	52297532	+	0	1	0	0
8	52360305	-	2	0	0	0
8	52396732	-	0	1	0	0
8	52447618	+	1	0	0	0
8	52843761	+	1	0	0	0
8	52843808	+	3	0	0	0
8	52844057	+	0	1	0	0
8	52844341	+	1	0	0	0
8	52916078	-	8	0	0	0
8	53065509	+	0	1	0	0
8	53075247	-	0	1	0	0
8	53612996	+	0	1	0	0
8	53933963	-	1	0	0	0
8	54246114	-	0	3	0	0
8	54284925	+	1	0	0	0
8	54797903	-	0	1	0	0
8	55126046	-	4	3	0	0
8	55451593	-	0	5	0	0
8	55452098	+	0	1	0	0
8	55474966	-	0	1	0	0
8	55521857	-	0	2	0	0
8	55675982	+	0	2	0	0
8	55676230	+	0	1	0	0
8	55706321	+	0	2	0	0
8	55975672	-	1	0	0	0
8	55981502	-	0	1	0	0
8	55984089	-	0	4	0	0
8	55984196	-	0	1	0	0
8	55984340	-	3	4	0	0
8	55984343	-	2	7	0	0
8	56431986	-	0	1	0	0
8	56732029	+	0	1	0	0
8	56732824	+	1	0	0	0
8	57040023	-	0	1	0	0
8	57040048	-	1	0	0	0
8	57108283	-	0	2	0	0
8	57330201	-	0	1	0	0
8	57741814	-	0	1	0	0
8	58191283	-	0	1	0	0
8	58211485	-	0	1	0	0
8	58248402	+	5	0	0	0
8	58371121	-	2	0	0	0
8	58677200	-	0	1	0	0
8	58680357	+	2	4	0	0
8	58839970	+	0	1	0	0
8	58994096	-	0	1	0	0
8	59142306	+	1	2	0	0
8	59146241	+	0	1	0	0
8	59238840	-	0	4	0	0
8	59419482	-	0	1	0	0
8	59472672	+	0	1	0	0
8	59488546	+	0	3	0	0
8	59488592	+	1	1	0	0
8	59748414	-	0	1	0	0
8	60240100	+	0	1	0	0
8	60359581	-	1	0	0	0
8	60389685	+	8	9	0	0
8	60524847	-	1	0	0	0
8	60869494	-	1	0	0	0
8	61035047	-	0	1	0	0
8	61083584	-	0	1	0	0
8	61524223	+	0	4	0	0
8	61524294	-	0	1	0	0
8	61524543	-	1	0	0	0
8	61800090	-	0	1	0	0
8	62030567	+	0	1	0	0
8	62031171	-	0	1	0	0
8	62033377	+	2	0	0	0
8	62052651	-	0	11	0	0
8	62052652	-	14	49	0	0
8	62052653	-	0	4	0	0
8	62052654	-	3	18	0	0
8	62052655	-	0	1	0	0
8	62069562	-	1	0	0	0
8	62073740	+	2	0	0	0
8	62146344	+	0	7	0	0
8	62170466	+	0	1	0	0
8	62178933	+	1	4	0	0
8	62184507	-	4	57	0	0
8	62184509	-	1	0	0	0
8	62345129	-	0	1	0	0
8	62354823	+	0	1	0	0
8	62458281	-	37	51	0	0
8	62522033	-	0	1	0	0
8	62724983	-	3	4	0	0
8	62789054	+	0	2	0	0
8	62791071	-	0	1	0	0
8	63063050	-	0	1	0	0
8	63075702	-	0	2	0	0
8	63075892	-	0	4	0	0
8	63105886	-	0	1	0	0
8	63106942	-	1	0	0	0
8	63528665	+	10	27	0	0
8	63607294	-	0	1	0	0
8	63689604	+	1	0	0	0
8	63908636	+	0	1	0	0
8	64083313	+	0	1	0	0
8	64086401	+	0	1	0	0
8	64087880	-	0	1	0	0
8	64223383	+	0	1	0	0
8	64223386	+	0	1	0	0
8	64406451	-	0	2	0	0
8	64561344	-	1	0	0	0
8	64573761	-	2	2	0	0
8	65298496	+	6	2	0	0
8	65302378	-	0	1	0	0
8	65360038	-	1	1	0	0
8	65483236	+	1	9	0	0
8	65487742	+	0	2	0	0
8	65496505	+	1	0	0	0
8	65534206	-	1	0	0	0
8	65612753	+	8	0	0	0
8	65617743	+	0	2	0	0
8	65624557	+	0	1	0	0
8	65657673	-	0	1	0	0
8	65661324	+	1	0	0	0
8	65803705	+	2	1	0	0
8	65805568	-	0	2	0	0
8	65914304	+	1	0	0	0
8	65920700	+	3	1	0	0
8	65987229	-	0	1	0	0
8	66043335	+	1	0	0	0
8	66182094	+	0	1	0	0
8	66183066	-	1	0	0	0
8	66249555	+	1	0	0	0
8	66718483	-	1	0	0	0
8	66721485	-	0	1	0	0
8	66923616	-	3	0	0	0
8	67487821	+	1	0	0	0
8	67487992	-	0	3	0	0
8	67500875	-	1	0	0	0
8	67598441	+	1	0	0	0
8	67598484	+	0	1	0	0
8	67810190	-	0	3	0	0
8	67815966	+	2	0	0	0
8	67826324	+	0	1	0	0
8	67826743	+	0	1	0	0
8	67874162	-	0	1	0	0
8	68204723	+	1	0	0	0
8	68452300	+	1	0	0	0
8	68457373	+	3	0	0	0
8	68460473	-	0	2	0	0
8	68538936	+	1	0	0	0
8	68635006	+	1	0	0	0
8	68635020	+	0	1	0	0
8	68642427	-	1	1	0	0
8	68918218	-	0	1	0	0
8	69024345	-	0	5	0	0
8	69105941	+	1	1	0	0
8	69108708	+	1	0	0	0
8	69108722	+	0	1	0	0
8	69108729	+	0	1	0	0
8	69108758	+	0	2	0	0
8	69108761	+	17	191	0	0
8	69108763	+	22	382	0	0
8	69108866	-	1	0	0	0
8	69108896	-	0	1	0	0
8	69274021	+	22	8	0	0
8	69404980	-	1	2	0	0
8	69405683	+	0	1	0	0
8	69546636	+	0	2	0	0
8	69713376	+	0	2	0	0
8	69971441	+	2	0	0	0
8	69971512	+	0	1	0	0
8	69972370	+	0	2	0	0
8	70070377	+	0	2	0	0
8	70191161	-	0	3	0	0
8	70250509	+	0	1	0	0
8	70313653	-	0	5	0	0
8	70313655	-	1	0	0	0
8	70313749	-	0	3	0	0
8	70313751	-	0	1	0	0
8	70313881	-	0	4	0	0
8	70314117	-	2	0	0	0
8	70314123	-	1	0	0	0
8	70314158	-	0	1	0	0
8	70314179	-	0	1	0	0
8	70314229	-	1	8	0	0
8	70461247	+	1	0	0	0
8	70467095	-	1	0	0	0
8	70469211	+	0	2	0	0
8	70504386	-	1	0	0	0
8	70577533	+	1	6	0	0
8	70799107	+	0	2	0	0
8	70800706	-	0	1	0	0
8	70808514	+	0	1	0	0
8	71150334	+	1	0	0	0
8	71168880	-	0	1	0	0
8	71311192	-	0	2	0	0
8	71323551	-	0	1	0	0
8	71462136	-	0	1	0	0
8	71502279	-	1	0	0	0
8	71502503	-	1	0	0	0
8	71502968	-	0	2	0	0
8	71502978	-	0	3	0	0
8	71502991	-	0	1	0	0
8	71502992	-	0	1	0	0
8	71503046	-	3	2	0	0
8	71503048	-	1	2	0	0
8	71528172	-	0	1	0	0
8	71684107	-	1	0	0	0
8	71698089	-	0	1	0	0
8	71698873	-	0	2	0	0
8	71824965	+	1	5	0	0
8	71901188	+	14	21	0	0
8	71941007	+	1	0	0	0
8	72148110	-	1	0	0	0
8	72148147	-	1	0	0	0
8	72258204	+	0	2	0	0
8	72277811	-	0	1	0	0
8	72334384	+	1	0	0	0
8	72452563	+	1	1	0	0
8	72494671	+	0	1	0	0
8	72519357	-	2	0	0	0
8	72609400	-	0	1	0	0
8	72610838	-	5	54	0	0
8	72750248	+	1	0	0	0
8	73155464	-	0	1	0	0
8	73156373	-	1	1	0	0
8	73248303	-	0	1	0	0
8	73250743	+	0	2	0	0
8	73365153	+	0	1	0	0
8	73369715	-	1	0	0	0
8	73369975	-	1	0	0	0
8	73538735	+	1	0	0	0
8	73650647	+	0	1	0	0
8	73655028	+	0	4	0	0
8	73655529	-	0	3	0	0
8	73656021	+	1	0	0	0
8	73768463	-	0	1	0	0
8	73773211	-	1	0	0	0
8	73918835	-	0	1	0	0
8	73924287	+	0	1	0	0
8	74140271	-	0	1	0	0
8	74140477	-	0	1	0	0
8	74331149	-	0	1	0	0
8	74331315	-	0	3	0	0
8	74420954	-	1	0	0	0
8	74450773	+	0	3	0	0
8	74558434	-	1	0	0	0
8	74860411	-	57	64	0	0
8	74861229	-	0	2	0	0
8	74935246	-	1	0	0	0
8	74935247	-	0	2	0	0
8	75116715	+	0	1	0	0
8	75117119	+	1	0	0	0
8	75118412	+	1	0	0	0
8	75120804	+	0	1	0	0
8	75167837	+	1	1	0	0
8	75168505	+	0	3	0	0
8	75506755	+	0	1	0	0
8	75508314	+	0	2	0	0
8	75577987	-	1	0	0	0
8	75645398	+	0	1	0	0
8	75646297	-	1	4	0	0
8	75647113	-	0	1	0	0
8	75647985	-	1	0	0	0
8	76023364	-	0	1	0	0
8	76032496	-	1	1	0	0
8	76032498	-	0	1	0	0
8	76032499	-	0	3	0	0
8	76160195	+	1	0	0	0
8	76502038	-	0	1	0	0
8	76685967	-	0	1	0	0
8	76747647	+	0	1	0	0
8	76947963	+	0	3	0	0
8	76948830	+	0	1	0	0
8	76951114	+	1	0	0	0
8	77047806	-	0	1	0	0
8	77264075	+	1	0	0	0
8	77274924	-	1	0	0	0
8	77391211	+	3	0	0	0
8	77494203	-	0	2	0	0
8	77549663	-	0	2	0	0
8	77558734	-	28	99	0	0
8	77589417	-	1	0	0	0
8	77591768	+	0	1	0	0
8	77591810	+	1	0	0	0
8	77592497	-	0	4	0	0
8	77592525	-	0	1	0	0
8	77592587	-	0	2	0	0
8	77707484	+	0	3	0	0
8	77764233	-	0	1	0	0
8	77774696	-	0	1	0	0
8	77776317	-	0	7	0	0
8	77890137	+	0	1	0	0
8	77931467	-	0	1	0	0
8	78156867	-	0	1	0	0
8	78166651	-	1	1	0	0
8	78175946	+	0	1	0	0
8	78372051	+	0	1	0	0
8	78372664	-	0	1	0	0
8	78373909	-	1	0	0	0
8	78445001	-	0	2	0	0
8	78468755	+	0	1	0	0
8	78587035	+	0	1	0	0
8	78588297	+	0	2	0	0
8	78590281	+	1	1	0	0
8	78590438	+	2	0	0	0
8	78646241	-	1	0	0	0
8	78646243	-	0	1	0	0
8	78661068	-	1	0	0	0
8	78707207	-	0	1	0	0
8	78707273	+	1	0	0	0
8	78877685	+	1	0	0	0
8	78950629	-	0	3	0	0
8	78951427	-	3	0	0	0
8	79120737	-	0	1	0	0
8	79212997	+	0	2	0	0
8	79382184	-	1	5	0	0
8	79451351	-	0	4	0	0
8	79495424	+	4	0	0	0
8	79738617	+	0	2	0	0
8	79744873	-	0	1	0	0
8	79811402	-	0	1	0	0
8	79813195	-	0	1	0	0
8	79813400	-	1	0	0	0
8	79956908	+	1	0	0	0
8	79958532	+	1	0	0	0
8	80321391	-	1	0	0	0
8	80683767	+	2	0	0	0
8	80684177	+	0	1	0	0
8	80992671	-	0	1	0	0
8	81393284	+	1	0	0	0
8	81401618	-	0	1	0	0
8	81600665	+	0	1	0	0
8	81897666	-	3	0	0	0
8	81897827	+	0	2	0	0
8	82015866	-	9	8	0	0
8	82437694	+	0	1	0	0
8	82533274	+	0	4	0	0
8	82573730	+	0	1	0	0
8	82575710	-	1	0	0	0
8	82766173	-	1	0	0	0
8	82767789	-	1	0	0	0
8	82856336	+	1	0	0	0
8	82856427	+	0	3	0	0
8	82856430	+	3	7	0	0
8	82917069	+	0	1	0	0
8	82959586	-	1	0	0	0
8	82961448	-	0	4	0	0
8	82961477	-	1	0	0	0
8	82961481	-	0	1	0	0
8	82961499	-	0	2	0	0
8	83248751	-	0	1	0	0
8	83314284	+	0	1	0	0
8	83314386	+	0	1	0	0
8	83314409	-	0	1	0	0
8	83316233	+	1	1	0	0
8	83358163	+	0	1	0	0
8	83358174	+	1	0	0	0
8	83385411	+	2	2	0	0
8	83591253	+	0	1	0	0
8	83744473	-	0	2	0	0
8	83777229	+	0	1	0	0
8	83814305	+	0	2	0	0
8	83815202	-	0	1	0	0
8	83880402	-	0	2	0	0
8	83902916	+	1	0	0	0
8	84129885	-	0	1	0	0
8	84130386	+	0	1	0	0
8	84130791	+	0	3	0	0
8	84132497	-	10	4	0	0
8	84275004	+	1	0	0	0
8	84308369	+	1	0	0	0
8	84309491	+	1	0	0	0
8	84641909	+	5	5	0	0
8	84642086	+	0	1	0	0
8	84642222	+	0	2	0	0
8	84642258	+	1	1	0	0
8	84642303	+	1	1	0	0
8	84642349	+	1	1	0	0
8	84642360	+	1	1	0	0
8	84642454	+	0	1	0	0
8	84642469	+	1	2	0	0
8	84642530	+	3	2	0	0
8	84642568	+	1	5	0	0
8	84642572	+	3	7	0	0
8	84642575	+	3	0	0	0
8	84642587	+	5	23	0	0
8	84642786	+	0	2	0	0
8	84644331	+	0	1	0	0
8	84644357	+	0	1	0	0
8	84646734	+	0	2	0	0
8	84721578	+	0	1	0	0
8	84795251	+	0	1	0	0
8	84836245	-	1	0	0	0
8	85484316	+	0	3	0	0
8	85617442	-	2	2	0	0
8	86097819	-	15	26	0	0
8	86389885	+	0	2	0	0
8	86396473	-	0	1	0	0
8	86396475	-	1	0	0	0
8	86441715	-	1	1	0	0
8	86549103	+	0	2	0	0
8	86554312	-	1	13	0	0
8	86558970	-	1	0	0	0
8	86559517	+	0	1	0	0
8	86932952	-	1	0	0	0
8	86985833	-	1	0	0	0
8	87008603	+	0	8	0	0
8	87053161	-	4	11	0	0
8	87053216	-	1	1	0	0
8	87184226	+	10	64	0	0
8	87187978	-	0	1	0	0
8	87201684	-	1	0	0	0
8	87277363	-	1	5	0	0
8	87442801	+	0	1	0	0
8	87443520	+	1	0	0	0
8	87524256	-	1	0	0	0
8	87554620	-	0	7	0	0
8	87780873	-	0	1	0	0
8	87780874	-	1	2	0	0
8	87946333	+	0	4	0	0
8	87946346	+	2	3	0	0
8	87946422	+	1	5	0	0
8	87946540	+	0	1	0	0
8	88180348	+	0	1	0	0
8	88319278	-	0	2	0	0
8	88320281	+	0	1	0	0
8	88471761	-	1	0	0	0
8	88769556	-	0	2	0	0
8	89332633	+	1	2	0	0
8	89332716	+	0	3	0	0
8	89332719	+	2	2	0	0
8	89332922	-	0	2	0	0
8	89436453	-	0	1	0	0
8	89472941	-	0	2	0	0
8	89472942	-	0	1	0	0
8	89474591	-	0	1	0	0
8	89474763	-	0	2	0	0
8	89612772	-	0	1	0	0
8	89698802	-	0	1	0	0
8	89699642	+	0	1	0	0
8	89871933	+	0	1	0	0
8	89874311	+	0	5	0	0
8	90017581	+	1	0	0	0
8	90090533	+	0	1	0	0
8	90234191	+	0	1	0	0
8	90247420	+	0	2	0	0
8	90302598	-	1	0	0	0
8	90302637	-	0	1	0	0
8	90419979	-	0	1	0	0
8	90690532	+	0	1	0	0
8	90895171	+	0	2	0	0
8	90991153	-	0	2	0	0
8	91263409	-	1	0	0	0
8	91286757	-	20	30	0	0
8	91334642	+	1	0	0	0
8	91491488	+	1	14	0	0
8	91889396	+	0	1	0	0
8	92009765	-	1	0	0	0
8	92350189	+	2	4	0	0
8	92389061	+	0	1	0	0
8	92424815	+	0	2	0	0
8	92542590	-	1	0	0	0
8	92572873	-	0	1	0	0
8	92643240	-	0	2	0	0
8	92762550	-	0	1	0	0
8	92762849	-	0	1	0	0
8	92763777	+	0	1	0	0
8	92939508	+	0	2	0	0
8	92940031	+	0	1	0	0
8	92972351	+	0	1	0	0
8	93081466	+	1	0	0	0
8	93195364	-	4	3	0	0
8	93195365	-	1	0	0	0
8	93304617	+	0	4	0	0
8	93432807	-	0	1	0	0
8	93826040	+	1	0	0	0
8	93831315	-	1	1	0	0
8	93831316	-	0	1	0	0
8	93989011	+	0	1	0	0
8	94085722	+	0	2	0	0
8	94086203	+	0	1	0	0
8	94222834	+	0	2	0	0
8	94241070	+	1	0	0	0
8	94383159	-	0	2	0	0
8	94530853	+	5	10	0	0
8	94642281	-	1	0	0	0
8	94694981	-	1	0	0	0
8	94946891	+	7	29	0	0
8	95091865	-	1	0	0	0
8	95149362	-	0	3	0	0
8	95161791	-	0	4	0	0
8	95163117	-	1	3	0	0
8	95226650	+	0	1	0	0
8	95238648	+	1	0	0	0
8	95290479	-	0	1	0	0
8	95465325	-	0	2	0	0
8	95465758	-	0	9	0	0
8	95563560	+	0	1	0	0
8	96004303	+	0	1	0	0
8	96004312	+	1	0	0	0
8	96165578	+	0	1	0	0
8	96192111	+	1	0	0	0
8	96330479	-	1	0	0	0
8	96331932	+	0	1	0	0
8	96332786	-	0	6	0	0
8	96332957	-	2	3	0	0
8	96333154	-	0	1	0	0
8	96364206	-	0	1	0	0
8	96364207	-	0	1	0	0
8	96379240	-	1	0	0	0
8	96540881	-	0	1	0	0
8	96554133	-	1	4	0	0
8	96582513	+	1	3	0	0
8	96982725	-	0	2	0	0
8	97065253	+	0	1	0	0
8	97327818	-	11	11	0	0
8	97327819	-	5	7	0	0
8	97452439	-	2	8	0	0
8	97452520	-	1	0	0	0
8	97452792	-	0	1	0	0
8	97452812	-	0	1	0	0
8	97466243	-	0	1	0	0
8	97466467	+	1	0	0	0
8	97540571	-	0	2	0	0
8	97772874	+	0	2	0	0
8	97773310	+	1	0	0	0
8	97911606	+	1	0	0	0
8	97935602	+	1	0	0	0
8	97935605	+	0	1	0	0
8	98054794	+	0	3	0	0
8	98109404	+	1	0	0	0
8	98512982	+	0	4	0	0
8	98513462	-	0	1	0	0
8	98639841	-	0	1	0	0
8	98670477	+	0	1	0	0
8	98681233	-	0	3	0	0
8	98687503	+	0	2	0	0
8	98714613	-	0	1	0	0
8	98932870	-	1	1	0	0
8	99649243	+	0	2	0	0
8	99715485	-	0	1	0	0
8	100109235	+	1	0	0	0
8	100109427	+	0	2	0	0
8	100109469	+	2	0	0	0
8	100109884	+	1	0	0	0
8	100109954	+	1	0	0	0
8	100221938	+	1	0	0	0
8	100381286	+	1	2	0	0
8	100476750	-	1	0	0	0
8	100503231	-	0	1	0	0
8	100720669	+	0	2	0	0
8	100751636	-	1	1	0	0
8	100920173	+	1	0	0	0
8	100925612	+	1	0	0	0
8	100931883	+	1	0	0	0
8	100937502	-	0	1	0	0
8	100951567	+	0	1	0	0
8	101012098	+	1	1	0	0
8	101286191	-	1	0	0	0
8	101333441	+	0	1	0	0
8	101335606	-	1	0	0	0
8	101412323	-	2	5	0	0
8	101412351	-	0	1	0	0
8	101473207	-	0	1	0	0
8	101567502	+	0	1	0	0
8	101569852	+	0	7	0	0
8	101651290	+	2	0	0	0
8	101832020	-	0	1	0	0
8	101904600	-	0	2	0	0
8	101970225	-	0	1	0	0
8	101970501	-	1	0	0	0
8	102054056	+	1	7	0	0
8	102054088	+	17	30	0	0
8	102054619	+	0	1	0	0
8	102056011	+	1	0	0	0
8	102179740	-	1	1	0	0
8	102220832	+	0	1	0	0
8	102232258	+	1	0	0	0
8	102232744	+	1	0	0	0
8	102235333	-	1	2	0	0
8	102474143	-	0	1	0	0
8	102707734	+	1	0	0	0
8	102834638	+	0	3	0	0
8	102891831	-	0	1	0	0
8	102891834	-	0	1	0	0
8	102981089	-	0	1	0	0
8	102984759	+	1	1	0	0
8	102985551	-	1	0	0	0
8	102985553	-	0	1	0	0
8	103112455	+	1	0	0	0
8	103115567	+	0	1	0	0
8	103163400	+	0	1	0	0
8	103288791	-	0	3	0	0
8	103421595	+	1	0	0	0
8	103427871	+	0	1	0	0
8	103802084	+	0	1	0	0
8	103980803	-	1	2	0	0
8	104027295	-	0	1	0	0
8	104139595	+	1	0	0	0
8	104146839	-	0	5	0	0
8	104185228	-	0	2	0	0
8	104294995	+	0	1	0	0
8	104346597	+	0	1	0	0
8	104346795	-	0	2	0	0
8	104372314	+	0	3	0	0
8	104409174	-	1	9	0	0
8	104488740	+	1	0	0	0
8	104489300	-	0	2	0	0
8	104613776	-	1	1	0	0
8	104614141	-	0	1	0	0
8	104631703	-	0	1	0	0
8	104658130	+	9	24	0	0
8	104659050	-	1	0	0	0
8	104738582	+	0	1	0	0
8	105307132	-	0	2	0	0
8	105307265	+	0	1	0	0
8	105448635	-	0	1	0	0
8	105665217	+	0	2	0	0
8	105760883	-	0	2	0	0
8	105761521	+	1	0	0	0
8	105800021	+	1	0	0	0
8	105807772	-	0	1	0	0
8	106089364	+	2	1	0	0
8	106152192	-	1	0	0	0
8	106153947	-	0	1	0	0
8	106264084	+	0	1	0	0
8	106268234	-	0	2	0	0
8	106277852	-	1	0	0	0
8	106377168	+	0	1	0	0
8	106525112	+	1	0	0	0
8	106530455	+	0	1	0	0
8	106537510	+	0	1	0	0
8	106537515	+	0	2	0	0
8	106540077	+	0	1	0	0
8	106758403	-	0	1	0	0
8	106758404	-	0	2	0	0
8	106760881	-	1	0	0	0
8	106823050	+	0	1	0	0
8	107298648	-	0	1	0	0
8	107581354	-	0	1	0	0
8	107581459	-	0	2	0	0
8	107721463	-	0	1	0	0
8	107784569	-	1	0	0	0
8	107989753	-	0	6	0	0
8	108018452	+	0	1	0	0
8	108026050	-	1	0	0	0
8	108289479	-	1	0	0	0
8	108303171	-	2	1	0	0
8	108470510	-	0	1	0	0
8	108568141	-	0	2	0	0
8	108568185	-	1	0	0	0
8	108568224	-	1	0	0	0
8	108904819	+	0	1	0	0
